Order Id,Supplier,Commodity,Order Country,Order Region,Shipping Mode,Days for shipping (real),Days for shipment (scheduled),Delay_Days,Late_delivery_risk,Order Item Quantity,Sales
61765,Países Bajos,Interior Components,Países Bajos,Western Europe,Standard Class,6,4,2,1,3,179.9700012
19711,Austria,Interior Components,Austria,Western Europe,Standard Class,2,4,-2,0,3,179.9700012
13452,Suecia,Interior Components,Suecia,Northern Europe,Standard Class,3,4,-1,0,3,179.9700012
11824,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,3,179.9700012
48021,Ucrania,Interior Components,Ucrania,Eastern Europe,Standard Class,2,4,-2,0,3,179.9700012
17759,Dinamarca,Interior Components,Dinamarca,Northern Europe,Standard Class,5,4,1,1,3,179.9700012
66553,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,4,4,0,0,3,179.9700012
13264,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,3,179.9700012
17551,Alemania,Interior Components,Alemania,Western Europe,Standard Class,2,4,-2,0,3,179.9700012
17153,Alemania,Interior Components,Alemania,Western Europe,Standard Class,4,4,0,0,3,179.9700012
67804,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,5,4,1,1,3,179.9700012
16738,Italia,Interior Components,Italia,Southern Europe,Standard Class,4,4,0,0,3,179.9700012
17750,Francia,Interior Components,Francia,Western Europe,Standard Class,6,4,2,1,3,179.9700012
18841,Suecia,Interior Components,Suecia,Northern Europe,Standard Class,2,4,-2,0,3,179.9700012
62698,Finlandia,Interior Components,Finlandia,Northern Europe,Standard Class,4,4,0,0,3,179.9700012
13231,Italia,Interior Components,Italia,Southern Europe,Standard Class,2,4,-2,0,3,179.9700012
66064,Alemania,Interior Components,Alemania,Western Europe,Standard Class,5,4,1,1,3,179.9700012
20208,Francia,Interior Components,Francia,Western Europe,Standard Class,4,4,0,0,3,179.9700012
18393,Francia,Interior Components,Francia,Western Europe,Standard Class,4,4,0,0,3,179.9700012
17705,Francia,Interior Components,Francia,Western Europe,Standard Class,6,4,2,1,3,179.9700012
17705,Francia,Interior Components,Francia,Western Europe,Standard Class,6,4,2,1,3,179.9700012
20173,Alemania,Interior Components,Alemania,Western Europe,Standard Class,4,4,0,0,3,179.9700012
62553,Francia,Interior Components,Francia,Western Europe,Standard Class,4,4,0,0,3,179.9700012
20168,Italia,Interior Components,Italia,Southern Europe,Standard Class,4,4,0,0,3,179.9700012
68307,Alemania,Interior Components,Alemania,Western Europe,Standard Class,3,4,-1,0,3,179.9700012
12888,Francia,Interior Components,Francia,Western Europe,Standard Class,4,4,0,0,3,179.9700012
49019,Bulgaria,Interior Components,Bulgaria,Eastern Europe,Standard Class,5,4,1,1,3,179.9700012
11481,Italia,Interior Components,Italia,Southern Europe,Standard Class,2,4,-2,0,3,179.9700012
17108,España,Interior Components,España,Southern Europe,Standard Class,4,4,0,0,3,179.9700012
11481,Italia,Interior Components,Italia,Southern Europe,Standard Class,2,4,-2,0,3,179.9700012
12579,Italia,Interior Components,Italia,Southern Europe,Standard Class,5,4,1,1,3,179.9700012
19114,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,3,179.9700012
17689,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,3,179.9700012
62919,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,5,4,1,1,3,150.0
11526,España,Semiconductors,España,Southern Europe,Standard Class,2,4,-2,0,3,150.0
12027,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,3,4,-1,0,3,150.0
20120,Francia,Interior Components,Francia,Western Europe,Standard Class,6,4,2,1,3,119.9700012
19418,Austria,Semiconductors,Austria,Western Europe,Standard Class,4,4,0,0,3,150.0
15158,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,4,4,0,0,3,150.0
12334,Italia,Semiconductors,Italia,Southern Europe,Standard Class,5,4,1,1,3,150.0
15150,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,6,4,2,1,3,150.0
18426,Países Bajos,Interior Components,Países Bajos,Western Europe,Standard Class,2,4,-2,0,3,119.9700012
17322,Francia,Semiconductors,Francia,Western Europe,Standard Class,3,4,-1,0,3,150.0
64393,Francia,Semiconductors,Francia,Western Europe,Standard Class,4,4,0,0,3,150.0
18471,Italia,Semiconductors,Italia,Southern Europe,Standard Class,2,4,-2,0,3,150.0
12579,Italia,Semiconductors,Italia,Southern Europe,Standard Class,5,4,1,1,3,150.0
12605,Francia,Mechanical Assemblies,Francia,Western Europe,Standard Class,6,4,2,1,3,119.9700012
64491,Alemania,Interior Components,Alemania,Western Europe,Standard Class,2,4,-2,0,3,119.9700012
19391,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,2,4,-2,0,3,150.0
20020,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,6,4,2,1,3,119.9700012
12896,Francia,Semiconductors,Francia,Western Europe,Standard Class,2,4,-2,0,3,150.0
66221,Países Bajos,Semiconductors,Países Bajos,Western Europe,Standard Class,2,4,-2,0,3,150.0
19706,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,2,4,-2,0,3,150.0
65291,Francia,Semiconductors,Francia,Western Europe,Standard Class,2,4,-2,0,3,150.0
12555,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,6,4,2,1,3,150.0
15105,Finlandia,Semiconductors,Finlandia,Northern Europe,Standard Class,6,4,2,1,3,150.0
17275,Francia,Interior Components,Francia,Western Europe,Standard Class,6,4,2,1,3,119.9700012
13930,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,6,4,2,1,3,150.0
10691,Francia,Semiconductors,Francia,Western Europe,Standard Class,2,4,-2,0,3,150.0
68102,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,3,4,-1,0,3,150.0
61585,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,6,4,2,1,3,150.0
63181,Italia,Semiconductors,Italia,Southern Europe,Standard Class,2,4,-2,0,3,150.0
13295,Italia,Semiconductors,Italia,Southern Europe,Standard Class,6,4,2,1,3,150.0
15542,Alemania,Mechanical Assemblies,Alemania,Western Europe,Standard Class,3,4,-1,0,3,210.0
14824,Alemania,Semiconductors,Alemania,Western Europe,Standard Class,5,4,1,1,3,150.0
43109,Ucrania,Semiconductors,Ucrania,Eastern Europe,Standard Class,5,4,1,1,3,150.0
68623,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,4,4,0,0,3,119.9700012
62710,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,6,4,2,1,3,150.0
13295,Italia,Semiconductors,Italia,Southern Europe,Standard Class,6,4,2,1,3,150.0
63561,Francia,Interior Components,Francia,Western Europe,Standard Class,2,4,-2,0,3,119.9700012
46641,Rumania,Interior Components,Rumania,Eastern Europe,Standard Class,2,4,-2,0,3,119.9700012
62011,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,3,150.0
11805,Alemania,Interior Components,Alemania,Western Europe,Standard Class,6,4,2,1,3,119.9700012
12156,Francia,Semiconductors,Francia,Western Europe,Standard Class,2,4,-2,0,3,150.0
12481,Francia,Semiconductors,Francia,Western Europe,Standard Class,2,4,-2,0,3,150.0
12448,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,4,4,0,0,3,150.0
66064,Alemania,Interior Components,Alemania,Western Europe,Standard Class,5,4,1,1,3,119.9700012
67308,Francia,Interior Components,Francia,Western Europe,Standard Class,4,4,0,0,3,119.9700012
62855,Alemania,Interior Components,Alemania,Western Europe,Standard Class,6,4,2,1,3,119.9700012
66080,Francia,Semiconductors,Francia,Western Europe,Standard Class,6,4,2,1,3,150.0
48021,Ucrania,Semiconductors,Ucrania,Eastern Europe,Standard Class,2,4,-2,0,3,150.0
18666,Francia,Interior Components,Francia,Western Europe,Standard Class,2,4,-2,0,3,119.9700012
45437,República Checa,Mechanical Assemblies,República Checa,Eastern Europe,Standard Class,3,4,-1,0,3,119.9700012
45132,República Checa,Interior Components,República Checa,Eastern Europe,Standard Class,3,4,-1,0,3,119.9700012
47425,Rusia,Interior Components,Rusia,Eastern Europe,Standard Class,6,4,2,1,3,119.9700012
47117,República Checa,Semiconductors,República Checa,Eastern Europe,Standard Class,3,4,-1,0,3,150.0
17078,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,4,4,0,0,3,119.9700012
18577,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,3,4,-1,0,3,150.0
11883,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,4,4,0,0,3,150.0
67301,Italia,Interior Components,Italia,Southern Europe,Standard Class,2,4,-2,0,3,119.9700012
65213,España,Semiconductors,España,Southern Europe,Standard Class,4,4,0,0,3,150.0
11316,Francia,Semiconductors,Francia,Western Europe,Standard Class,2,4,-2,0,3,150.0
48021,Ucrania,Interior Components,Ucrania,Eastern Europe,Standard Class,2,4,-2,0,3,119.9700012
43965,Rumania,Semiconductors,Rumania,Eastern Europe,Standard Class,6,4,2,1,3,150.0
67302,Francia,Semiconductors,Francia,Western Europe,Standard Class,3,4,-1,0,3,150.0
12422,Bélgica,Semiconductors,Bélgica,Western Europe,Standard Class,3,4,-1,0,3,150.0
65887,Países Bajos,Interior Components,Países Bajos,Western Europe,Standard Class,3,4,-1,0,3,119.9700012
15507,Italia,Semiconductors,Italia,Southern Europe,Standard Class,3,4,-1,0,3,150.0
20100,Austria,Semiconductors,Austria,Western Europe,Standard Class,6,4,2,1,3,150.0
62294,Austria,Interior Components,Austria,Western Europe,Standard Class,5,4,1,1,3,119.9700012
49973,Polonia,Plastic Components,Polonia,Eastern Europe,Standard Class,4,4,0,0,3,74.97000122
20236,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,2,4,-2,0,3,95.97000122
19342,Francia,Semiconductors,Francia,Western Europe,Standard Class,3,4,-1,0,3,59.97000122
18832,Francia,Plastic Components,Francia,Western Europe,Standard Class,3,4,-1,0,3,74.97000122
13942,Bélgica,Plastic Components,Bélgica,Western Europe,Standard Class,3,4,-1,0,3,74.97000122
11090,Francia,Battery Materials,Francia,Western Europe,Standard Class,6,4,2,1,3,95.97000122
10784,Alemania,Plastic Components,Alemania,Western Europe,Standard Class,5,4,1,1,3,74.97000122
10491,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,3,134.9700012
16571,Italia,Metal Components,Italia,Southern Europe,Standard Class,2,4,-2,0,3,299.9700012
19694,España,Metal Components,España,Southern Europe,Standard Class,5,4,1,1,3,299.9700012
62325,Italia,Metal Components,Italia,Southern Europe,Standard Class,6,4,2,1,3,299.9700012
19000,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,6,4,2,1,3,299.9700012
63425,España,Metal Components,España,Southern Europe,Standard Class,6,4,2,1,3,299.9700012
18128,Italia,Interior Components,Italia,Southern Europe,Standard Class,4,4,0,0,3,179.9700012
61883,Alemania,Interior Components,Alemania,Western Europe,Standard Class,4,4,0,0,3,179.9700012
64392,Francia,Interior Components,Francia,Western Europe,Standard Class,3,4,-1,0,3,179.9700012
64392,Francia,Interior Components,Francia,Western Europe,Standard Class,3,4,-1,0,3,179.9700012
16694,Francia,Interior Components,Francia,Western Europe,Standard Class,5,4,1,1,3,179.9700012
12618,Italia,Interior Components,Italia,Southern Europe,Standard Class,4,4,0,0,3,119.9700012
67531,Alemania,Interior Components,Alemania,Western Europe,Standard Class,2,4,-2,0,3,119.9700012
19000,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,6,4,2,1,3,150.0
63960,Alemania,Interior Components,Alemania,Western Europe,Standard Class,6,4,2,1,3,119.9700012
68722,Reino Unido,Semiconductors,Reino Unido,Northern Europe,Standard Class,3,4,-1,0,3,150.0
12791,España,Semiconductors,España,Southern Europe,Standard Class,2,4,-2,0,3,150.0
66688,Alemania,Interior Components,Alemania,Western Europe,Standard Class,4,4,0,0,3,119.9700012
19221,Francia,Interior Components,Francia,Western Europe,Standard Class,2,4,-2,0,3,119.9700012
10491,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,3,119.9700012
65270,Reino Unido,Interior Components,Reino Unido,Northern Europe,Standard Class,6,4,2,1,3,119.9700012
56535,Chile,Interior Components,Chile,South America,Standard Class,6,4,2,1,3,74.97000122
8725,República Dominicana,Metal Components,República Dominicana,Caribbean,Standard Class,6,4,2,1,3,104.9700012
1439,Brasil,Metal Components,Brasil,South America,Standard Class,5,4,1,1,3,179.9700012
1830,El Salvador,Metal Components,El Salvador,Central America,Standard Class,6,4,2,1,3,179.9700012
17,Panamá,Interior Components,Panamá,Central America,Standard Class,3,4,-1,0,3,74.97000122
4365,Cuba,Metal Components,Cuba,Caribbean,Standard Class,6,4,2,1,3,299.9700012
172,México,Metal Components,México,Central America,Standard Class,3,4,-1,0,3,299.9700012
7129,México,Metal Components,México,Central America,Standard Class,5,4,1,1,3,299.9700012
56861,México,Metal Components,México,Central America,Standard Class,2,4,-2,0,3,299.9700012
1741,Cuba,Interior Components,Cuba,Caribbean,Standard Class,2,4,-2,0,3,104.9700012
5442,Guatemala,Metal Components,Guatemala,Central America,Standard Class,3,4,-1,0,3,299.9700012
6217,Guatemala,Metal Components,Guatemala,Central America,Standard Class,3,4,-1,0,3,299.9700012
59788,República Dominicana,Metal Components,República Dominicana,Caribbean,Standard Class,4,4,0,0,3,299.9700012
389,México,Metal Components,México,Central America,Standard Class,5,4,1,1,3,299.9700012
56721,Colombia,Metal Components,Colombia,South America,Standard Class,2,4,-2,0,3,299.9700012
60827,Colombia,Metal Components,Colombia,South America,Standard Class,3,4,-1,0,3,299.9700012
1462,México,Metal Components,México,Central America,Standard Class,3,4,-1,0,3,299.9700012
57935,Perú,Metal Components,Perú,South America,Standard Class,6,4,2,1,3,299.9700012
6414,Venezuela,Battery Materials,Venezuela,South America,Standard Class,5,4,1,1,3,95.97000122
9705,Honduras,Metal Components,Honduras,Central America,Standard Class,6,4,2,1,3,299.9700012
53177,El Salvador,Metal Components,El Salvador,Central America,Standard Class,3,4,-1,0,3,299.9700012
9164,Chile,Metal Components,Chile,South America,Standard Class,5,4,1,1,3,299.9700012
55073,Nicaragua,Metal Components,Nicaragua,Central America,Standard Class,4,4,0,0,3,299.9700012
53651,México,Metal Components,México,Central America,Standard Class,2,4,-2,0,3,299.9700012
52547,El Salvador,Battery Materials,El Salvador,Central America,Standard Class,3,4,-1,0,3,134.9700012
53598,Venezuela,Metal Components,Venezuela,South America,Standard Class,4,4,0,0,3,299.9700012
8271,Cuba,Metal Components,Cuba,Caribbean,Standard Class,2,4,-2,0,3,299.9700012
1353,Cuba,Metal Components,Cuba,Caribbean,Standard Class,4,4,0,0,3,299.9700012
5914,Trinidad y Tobago,Metal Components,Trinidad y Tobago,Caribbean,Standard Class,5,4,1,1,3,299.9700012
60010,México,Metal Components,México,Central America,Standard Class,6,4,2,1,3,299.9700012
55640,Panamá,Metal Components,Panamá,Central America,Standard Class,6,4,2,1,3,299.9700012
55582,Nicaragua,Interior Components,Nicaragua,Central America,Standard Class,3,4,-1,0,3,179.9700012
53598,Venezuela,Interior Components,Venezuela,South America,Standard Class,4,4,0,0,3,179.9700012
9027,Cuba,Interior Components,Cuba,Caribbean,Standard Class,3,4,-1,0,3,179.9700012
52547,El Salvador,Interior Components,El Salvador,Central America,Standard Class,3,4,-1,0,3,179.9700012
2250,México,Interior Components,México,Central America,Standard Class,6,4,2,1,3,179.9700012
4678,Honduras,Interior Components,Honduras,Central America,Standard Class,4,4,0,0,3,179.9700012
10238,Brasil,Interior Components,Brasil,South America,Standard Class,4,4,0,0,3,179.9700012
9434,México,Interior Components,México,Central America,Standard Class,5,4,1,1,3,179.9700012
53961,México,Interior Components,México,Central America,Standard Class,2,4,-2,0,3,179.9700012
1890,Honduras,Interior Components,Honduras,Central America,Standard Class,6,4,2,1,3,179.9700012
1353,Cuba,Interior Components,Cuba,Caribbean,Standard Class,4,4,0,0,3,179.9700012
60010,México,Interior Components,México,Central America,Standard Class,6,4,2,1,3,179.9700012
9434,México,Interior Components,México,Central America,Standard Class,5,4,1,1,3,179.9700012
58615,México,Interior Components,México,Central America,Standard Class,6,4,2,1,3,179.9700012
7845,Colombia,Interior Components,Colombia,South America,Standard Class,6,4,2,1,3,179.9700012
2906,Cuba,Interior Components,Cuba,Caribbean,Standard Class,2,4,-2,0,3,179.9700012
55243,Nicaragua,Interior Components,Nicaragua,Central America,Standard Class,4,4,0,0,3,179.9700012
763,Colombia,Interior Components,Colombia,South America,Standard Class,4,4,0,0,3,179.9700012
3997,Cuba,Interior Components,Cuba,Caribbean,Standard Class,3,4,-1,0,3,179.9700012
59975,Guatemala,Interior Components,Guatemala,Central America,Standard Class,6,4,2,1,3,179.9700012
428,México,Interior Components,México,Central America,Standard Class,4,4,0,0,3,179.9700012
6831,Brasil,Interior Components,Brasil,South America,Standard Class,2,4,-2,0,3,179.9700012
53165,Brasil,Interior Components,Brasil,South America,Standard Class,6,4,2,1,3,179.9700012
5914,Trinidad y Tobago,Interior Components,Trinidad y Tobago,Caribbean,Standard Class,5,4,1,1,3,179.9700012
2851,México,Interior Components,México,Central America,Standard Class,2,4,-2,0,3,179.9700012
51823,Guatemala,Interior Components,Guatemala,Central America,Standard Class,4,4,0,0,3,179.9700012
2442,México,Interior Components,México,Central America,Standard Class,3,4,-1,0,3,179.9700012
56980,México,Interior Components,México,Central America,Standard Class,6,4,2,1,3,179.9700012
4587,El Salvador,Interior Components,El Salvador,Central America,Standard Class,3,4,-1,0,3,179.9700012
403,Chile,Interior Components,Chile,South America,Standard Class,4,4,0,0,3,179.9700012
4175,Colombia,Interior Components,Colombia,South America,Standard Class,6,4,2,1,3,179.9700012
1701,República Dominicana,Interior Components,República Dominicana,Caribbean,Standard Class,2,4,-2,0,3,179.9700012
3932,Panamá,Interior Components,Panamá,Central America,Standard Class,3,4,-1,0,3,179.9700012
58542,El Salvador,Interior Components,El Salvador,Central America,Standard Class,3,4,-1,0,3,179.9700012
2690,Colombia,Interior Components,Colombia,South America,Standard Class,6,4,2,1,3,179.9700012
1671,Nicaragua,Interior Components,Nicaragua,Central America,Standard Class,2,4,-2,0,3,179.9700012
8953,Guatemala,Interior Components,Guatemala,Central America,Standard Class,4,4,0,0,3,179.9700012
