Order Id,Supplier,Commodity,Order Country,Order Region,Shipping Mode,Days for shipping (real),Days for shipment (scheduled),Delay_Days,Late_delivery_risk,Order Item Quantity,Sales,Risk_Probability
19874,Francia,Battery Materials,Francia,Western Europe,Standard Class,5,4,1,1,1,51.99000168,0.95737046
16894,Alemania,Plastic Components,Alemania,Western Europe,Standard Class,5,4,1,1,1,24.98999977,0.96083
13742,PaÃ­ses Bajos,Plastic Components,PaÃ­ses Bajos,Western Europe,Standard Class,3,4,-1,0,1,24.98999977,1.8190156e-05
11030,Francia,Battery Materials,Francia,Western Europe,Standard Class,6,4,2,1,1,31.98999977,0.9547966
63420,Francia,Mechanical Assemblies,Francia,Western Europe,Standard Class,6,4,2,1,1,109.9499969,0.9568039
14602,PaÃ­ses Bajos,Battery Materials,PaÃ­ses Bajos,Western Europe,Standard Class,3,4,-1,0,1,31.98999977,1.2187491e-05
63193,Italia,Mechanical Assemblies,Italia,Southern Europe,Standard Class,4,4,0,0,1,109.9499969,1.5315793e-05
68358,Francia,Mechanical Assemblies,Francia,Western Europe,Standard Class,4,4,0,0,1,399.9899902,1.705987e-05
62122,Alemania,Mechanical Assemblies,Alemania,Western Europe,Standard Class,3,4,-1,0,1,199.9900055,1.5443187e-05
68009,Francia,Mechanical Assemblies,Francia,Western Europe,Standard Class,5,4,1,1,1,399.9899902,0.95838743
46641,Rumania,Battery Materials,Rumania,Eastern Europe,Standard Class,2,4,-2,0,1,299.980011,2.2392687e-05
19001,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,1,299.980011,1.5768675e-05
10800,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,6,4,2,1,1,299.980011,0.955804
17329,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,5,4,1,1,1,399.980011,0.94512933
13452,Suecia,Metal Components,Suecia,Northern Europe,Standard Class,3,4,-1,0,1,399.980011,1.6557993e-05
20066,Suecia,Metal Components,Suecia,Northern Europe,Standard Class,2,4,-2,0,1,399.980011,1.6557993e-05
14093,Francia,Battery Materials,Francia,Western Europe,Standard Class,4,4,0,0,1,299.980011,1.6955837e-05
13471,Francia,Battery Materials,Francia,Western Europe,Standard Class,2,4,-2,0,1,299.980011,1.5664627e-05
62044,Francia,Battery Materials,Francia,Western Europe,Standard Class,5,4,1,1,1,299.980011,0.95814276
64104,Francia,Battery Materials,Francia,Western Europe,Standard Class,5,4,1,1,1,299.980011,0.95814276
14107,Francia,Metal Components,Francia,Western Europe,Standard Class,3,4,-1,0,1,399.980011,1.5760737e-05
19874,Francia,Metal Components,Francia,Western Europe,Standard Class,5,4,1,1,1,399.980011,0.95838743
13236,Alemania,Metal Components,Alemania,Western Europe,Standard Class,2,4,-2,0,1,399.980011,1.558687e-05
10800,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,6,4,2,1,1,299.980011,0.955804
61585,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,6,4,2,1,1,299.980011,0.955804
20066,Suecia,Metal Components,Suecia,Northern Europe,Standard Class,2,4,-2,0,1,399.980011,1.6557993e-05
15151,Italia,Battery Materials,Italia,Southern Europe,Standard Class,2,4,-2,0,1,299.980011,1.602972e-05
11090,Francia,Battery Materials,Francia,Western Europe,Standard Class,6,4,2,1,1,299.980011,0.9568953
65775,Francia,Battery Materials,Francia,Western Europe,Standard Class,6,4,2,1,1,299.980011,0.9568953
64104,Francia,Battery Materials,Francia,Western Europe,Standard Class,5,4,1,1,1,299.980011,0.95814276
18098,Francia,Metal Components,Francia,Western Europe,Standard Class,4,4,0,0,1,399.980011,1.705987e-05
16198,Alemania,Metal Components,Alemania,Western Europe,Standard Class,4,4,0,0,1,399.980011,1.5624762e-05
19874,Francia,Metal Components,Francia,Western Europe,Standard Class,5,4,1,1,1,399.980011,0.95838743
12249,Francia,Metal Components,Francia,Western Europe,Standard Class,5,4,1,1,1,399.980011,0.95838743
14293,Alemania,Metal Components,Alemania,Western Europe,Standard Class,4,4,0,0,1,399.980011,1.5624762e-05
18305,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,6,4,2,1,1,299.980011,0.955804
18130,Italia,Battery Materials,Italia,Southern Europe,Standard Class,6,4,2,1,1,299.980011,0.9571738
11180,Italia,Metal Components,Italia,Southern Europe,Standard Class,6,4,2,1,1,399.980011,0.95742387
16526,Francia,Battery Materials,Francia,Western Europe,Standard Class,2,4,-2,0,1,299.980011,1.5664627e-05
10726,Francia,Battery Materials,Francia,Western Europe,Standard Class,2,4,-2,0,1,299.980011,1.5664627e-05
20016,Francia,Battery Materials,Francia,Western Europe,Standard Class,2,4,-2,0,1,299.980011,1.5664627e-05
18774,Francia,Metal Components,Francia,Western Europe,Standard Class,5,4,1,1,1,399.980011,0.95838743
14841,Francia,Metal Components,Francia,Western Europe,Standard Class,2,4,-2,0,1,399.980011,1.5760737e-05
17482,Alemania,Metal Components,Alemania,Western Europe,Standard Class,3,4,-1,0,1,399.980011,1.558687e-05
66644,Suecia,Battery Materials,Suecia,Northern Europe,Standard Class,5,4,1,1,1,299.980011,0.97254974
18305,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,6,4,2,1,1,299.980011,0.955804
68304,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,5,4,1,1,1,299.980011,0.9570816
10381,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,1,299.980011,1.5768675e-05
18934,Noruega,Metal Components,Noruega,Northern Europe,Standard Class,5,4,1,1,1,399.980011,0.9614389
16917,Italia,Battery Materials,Italia,Southern Europe,Standard Class,3,4,-1,0,1,299.980011,1.602972e-05
11591,Italia,Battery Materials,Italia,Southern Europe,Standard Class,2,4,-2,0,1,299.980011,1.602972e-05
15507,Italia,Battery Materials,Italia,Southern Europe,Standard Class,3,4,-1,0,1,299.980011,1.602972e-05
16659,Francia,Battery Materials,Francia,Western Europe,Standard Class,5,4,1,1,1,299.980011,0.95814276
11747,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,3,4,-1,0,1,299.980011,1.549182e-05
13161,Francia,Battery Materials,Francia,Western Europe,Standard Class,2,4,-2,0,1,299.980011,1.5664627e-05
65995,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,6,4,2,1,1,299.980011,0.9554018
14672,PaÃ­ses Bajos,Battery Materials,PaÃ­ses Bajos,Western Europe,Standard Class,3,4,-1,0,1,299.980011,1.2012145e-05
20016,Francia,Battery Materials,Francia,Western Europe,Standard Class,2,4,-2,0,1,299.980011,1.5664627e-05
12098,Francia,Battery Materials,Francia,Western Europe,Standard Class,4,4,0,0,1,299.980011,1.6955837e-05
12156,Francia,Metal Components,Francia,Western Europe,Standard Class,2,4,-2,0,1,399.980011,1.5760737e-05
18773,Francia,Metal Components,Francia,Western Europe,Standard Class,4,4,0,0,1,399.980011,1.705987e-05
17030,Alemania,Metal Components,Alemania,Western Europe,Standard Class,6,4,2,1,1,399.980011,0.95566165
11316,Francia,Metal Components,Francia,Western Europe,Standard Class,2,4,-2,0,1,399.980011,1.5760737e-05
17564,Alemania,Metal Components,Alemania,Western Europe,Standard Class,5,4,1,1,1,399.980011,0.9569433
18575,Francia,Metal Components,Francia,Western Europe,Standard Class,6,4,2,1,1,399.980011,0.95714694
13656,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,1,299.980011,1.5768675e-05
14259,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,5,4,1,1,1,299.980011,0.9570816
61666,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,1,299.980011,1.5768675e-05
12579,Italia,Metal Components,Italia,Southern Europe,Standard Class,5,4,1,1,1,399.980011,0.9586567
62027,Francia,Battery Materials,Francia,Western Europe,Standard Class,3,4,-1,0,1,299.980011,1.5664627e-05
11747,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,3,4,-1,0,1,299.980011,1.549182e-05
11271,Francia,Battery Materials,Francia,Western Europe,Standard Class,2,4,-2,0,1,299.980011,1.5664627e-05
18773,Francia,Battery Materials,Francia,Western Europe,Standard Class,4,4,0,0,1,299.980011,1.6955837e-05
10475,PaÃ­ses Bajos,Battery Materials,PaÃ­ses Bajos,Western Europe,Standard Class,6,4,2,1,1,299.980011,0.9559652
66639,Francia,Battery Materials,Francia,Western Europe,Standard Class,5,4,1,1,1,299.980011,0.95814276
12098,Francia,Battery Materials,Francia,Western Europe,Standard Class,4,4,0,0,1,299.980011,1.6955837e-05
17561,Francia,Metal Components,Francia,Western Europe,Standard Class,2,4,-2,0,1,399.980011,1.5760737e-05
17479,Francia,Metal Components,Francia,Western Europe,Standard Class,5,4,1,1,1,399.980011,0.95838743
14625,Francia,Metal Components,Francia,Western Europe,Standard Class,6,4,2,1,1,399.980011,0.95714694
66708,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,4,4,0,0,1,299.980011,1.670883e-05
61666,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,1,299.980011,1.5768675e-05
17101,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,1,399.980011,1.4638531e-05
15263,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,4,4,0,0,1,399.980011,1.4656481e-05
67447,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,3,4,-1,0,1,299.980011,1.549182e-05
66639,Francia,Battery Materials,Francia,Western Europe,Standard Class,5,4,1,1,1,299.980011,0.95814276
12494,Francia,Metal Components,Francia,Western Europe,Standard Class,5,4,1,1,1,399.980011,0.95838743
12029,Francia,Metal Components,Francia,Western Europe,Standard Class,5,4,1,1,1,399.980011,0.95838743
15424,Francia,Metal Components,Francia,Western Europe,Standard Class,5,4,1,1,1,399.980011,0.95838743
50958,Rusia,Battery Materials,Rusia,Eastern Europe,Standard Class,4,4,0,0,1,299.980011,1.615267e-05
10571,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,1,299.980011,1.5768675e-05
17101,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,1,399.980011,1.4638531e-05
14547,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,3,4,-1,0,1,399.980011,1.4638531e-05
62536,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,2,4,-2,0,1,299.980011,1.549182e-05
16898,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,4,4,0,0,1,299.980011,1.3123577e-05
65706,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,2,4,-2,0,1,299.980011,1.549182e-05
12973,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,4,4,0,0,1,299.980011,1.3123577e-05
13149,Francia,Battery Materials,Francia,Western Europe,Standard Class,5,4,1,1,1,299.980011,0.95814276
16753,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,4,4,0,0,1,299.980011,1.3123577e-05
12868,Francia,Metal Components,Francia,Western Europe,Standard Class,4,4,0,0,1,399.980011,1.705987e-05
12027,Alemania,Metal Components,Alemania,Western Europe,Standard Class,3,4,-1,0,1,399.980011,1.558687e-05
10780,Francia,Metal Components,Francia,Western Europe,Standard Class,6,4,2,1,1,399.980011,0.95714694
16501,Francia,Metal Components,Francia,Western Europe,Standard Class,2,4,-2,0,1,399.980011,1.5760737e-05
13623,Noruega,Battery Materials,Noruega,Northern Europe,Standard Class,4,4,0,0,1,299.980011,1.6835686e-05
66340,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,6,4,2,1,1,299.980011,0.955804
18305,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,6,4,2,1,1,399.980011,0.9435168
14547,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,3,4,-1,0,1,399.980011,1.4638531e-05
10355,Italia,Battery Materials,Italia,Southern Europe,Standard Class,6,4,2,1,1,299.980011,0.9571738
14358,Italia,Metal Components,Italia,Southern Europe,Standard Class,4,4,0,0,1,399.980011,1.7103383e-05
14817,EspaÃ±a,Metal Components,EspaÃ±a,Southern Europe,Standard Class,3,4,-1,0,1,399.980011,1.7436569e-05
19711,Austria,Battery Materials,Austria,Western Europe,Standard Class,2,4,-2,0,1,299.980011,2.233604e-05
20120,Francia,Metal Components,Francia,Western Europe,Standard Class,6,4,2,1,1,399.980011,0.95714694
12027,Alemania,Metal Components,Alemania,Western Europe,Standard Class,3,4,-1,0,1,399.980011,1.558687e-05
19223,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,4,4,0,0,1,299.980011,1.670883e-05
11679,Noruega,Metal Components,Noruega,Northern Europe,Standard Class,5,4,1,1,1,399.980011,0.9614389
18166,Italia,Battery Materials,Italia,Southern Europe,Standard Class,2,4,-2,0,1,299.980011,1.602972e-05
11180,Italia,Battery Materials,Italia,Southern Europe,Standard Class,6,4,2,1,1,299.980011,0.9571738
11352,Italia,Battery Materials,Italia,Southern Europe,Standard Class,3,4,-1,0,1,299.980011,1.602972e-05
12579,Italia,Battery Materials,Italia,Southern Europe,Standard Class,5,4,1,1,1,299.980011,0.9584136
68612,Francia,Battery Materials,Francia,Western Europe,Standard Class,3,4,-1,0,1,299.980011,1.5664627e-05
15888,Francia,Battery Materials,Francia,Western Europe,Standard Class,4,4,0,0,1,299.980011,1.6955837e-05
44634,Austria,Battery Materials,Austria,Western Europe,Standard Class,5,4,1,1,1,299.980011,0.97831434
13236,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,2,4,-2,0,1,299.980011,1.549182e-05
10475,PaÃ­ses Bajos,Metal Components,PaÃ­ses Bajos,Western Europe,Standard Class,6,4,2,1,1,399.980011,0.961712
11970,Francia,Metal Components,Francia,Western Europe,Standard Class,6,4,2,1,1,399.980011,0.95714694
18849,PaÃ­ses Bajos,Metal Components,PaÃ­ses Bajos,Western Europe,Standard Class,5,4,1,1,1,399.980011,0.965153
64664,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,5,4,1,1,1,299.980011,0.9570816
18934,Noruega,Battery Materials,Noruega,Northern Europe,Standard Class,5,4,1,1,1,299.980011,0.9612115
13482,Suecia,Metal Components,Suecia,Northern Europe,Standard Class,3,4,-1,0,1,399.980011,1.6557993e-05
14539,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,5,4,1,1,1,399.980011,0.94512933
65514,Italia,Battery Materials,Italia,Southern Europe,Standard Class,5,4,1,1,1,299.980011,0.9584136
11180,Italia,Battery Materials,Italia,Southern Europe,Standard Class,6,4,2,1,1,299.980011,0.9571738
18471,Italia,Metal Components,Italia,Southern Europe,Standard Class,2,4,-2,0,1,399.980011,1.6128071e-05
18566,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,2,4,-2,0,1,299.980011,1.549182e-05
13141,Austria,Battery Materials,Austria,Western Europe,Standard Class,2,4,-2,0,1,299.980011,2.233604e-05
11727,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,3,4,-1,0,1,299.980011,1.549182e-05
65332,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,3,4,-1,0,1,299.980011,1.549182e-05
63780,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,6,4,2,1,1,299.980011,0.9554018
18666,Francia,Battery Materials,Francia,Western Europe,Standard Class,2,4,-2,0,1,299.980011,1.5664627e-05
16866,Francia,Metal Components,Francia,Western Europe,Standard Class,2,4,-2,0,1,399.980011,1.5760737e-05
11030,Francia,Metal Components,Francia,Western Europe,Standard Class,6,4,2,1,1,399.980011,0.95714694
66890,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,6,4,2,1,1,299.980011,0.955804
16626,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,1,299.980011,1.5768675e-05
14539,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,5,4,1,1,1,399.980011,0.94512933
18498,Francia,Battery Materials,Francia,Western Europe,Standard Class,4,4,0,0,1,299.980011,1.6955837e-05
68358,Francia,Battery Materials,Francia,Western Europe,Standard Class,4,4,0,0,1,299.980011,1.6955837e-05
65332,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,3,4,-1,0,1,299.980011,1.549182e-05
11805,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,6,4,2,1,1,299.980011,0.9554018
19036,Austria,Battery Materials,Austria,Western Europe,Standard Class,2,4,-2,0,1,299.980011,2.233604e-05
18359,Francia,Battery Materials,Francia,Western Europe,Standard Class,5,4,1,1,1,299.980011,0.95814276
17689,Francia,Battery Materials,Francia,Western Europe,Standard Class,5,4,1,1,1,299.980011,0.95814276
15971,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,2,4,-2,0,1,299.980011,1.549182e-05
64787,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,3,4,-1,0,1,299.980011,1.549182e-05
18544,Alemania,Metal Components,Alemania,Western Europe,Standard Class,5,4,1,1,1,399.980011,0.9569433
17458,Austria,Metal Components,Austria,Western Europe,Standard Class,4,4,0,0,1,399.980011,1.8647017e-05
47107,Polonia,Battery Materials,Polonia,Eastern Europe,Standard Class,3,4,-1,0,1,299.980011,1.7343053e-05
62827,Suecia,Battery Materials,Suecia,Northern Europe,Standard Class,3,4,-1,0,1,299.980011,1.6457021e-05
12555,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,6,4,2,1,1,399.980011,0.9435168
18841,Suecia,Metal Components,Suecia,Northern Europe,Standard Class,2,4,-2,0,1,399.980011,1.6557993e-05
14539,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,5,4,1,1,1,399.980011,0.94512933
16352,Italia,Battery Materials,Italia,Southern Europe,Standard Class,3,4,-1,0,1,299.980011,1.602972e-05
67725,Italia,Battery Materials,Italia,Southern Europe,Standard Class,6,4,2,1,1,299.980011,0.9571738
11142,Italia,Metal Components,Italia,Southern Europe,Standard Class,3,4,-1,0,1,399.980011,1.6128071e-05
62411,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,2,4,-2,0,1,299.980011,1.549182e-05
67406,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,2,4,-2,0,1,299.980011,1.549182e-05
18693,Francia,Metal Components,Francia,Western Europe,Standard Class,4,4,0,0,1,399.980011,1.705987e-05
64857,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,3,4,-1,0,1,299.980011,1.5768675e-05
67723,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,4,4,0,0,1,299.980011,1.670883e-05
65490,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,6,4,2,1,1,299.980011,0.955804
12555,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,6,4,2,1,1,399.980011,0.9435168
14539,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,5,4,1,1,1,399.980011,0.94512933
18130,Italia,Metal Components,Italia,Southern Europe,Standard Class,6,4,2,1,1,399.980011,0.95742387
18689,EspaÃ±a,Metal Components,EspaÃ±a,Southern Europe,Standard Class,5,4,1,1,1,399.980011,0.9734282
16214,Italia,Metal Components,Italia,Southern Europe,Standard Class,5,4,1,1,1,399.980011,0.9586567
11142,Italia,Metal Components,Italia,Southern Europe,Standard Class,3,4,-1,0,1,399.980011,1.6128071e-05
13930,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,6,4,2,1,1,299.980011,0.9554018
11702,Francia,Battery Materials,Francia,Western Europe,Standard Class,3,4,-1,0,1,299.980011,1.5664627e-05
67789,Alemania,Battery Materials,Alemania,Western Europe,Standard Class,5,4,1,1,1,299.980011,0.95669055
63557,Francia,Battery Materials,Francia,Western Europe,Standard Class,3,4,-1,0,1,299.980011,1.5664627e-05
12481,Francia,Battery Materials,Francia,Western Europe,Standard Class,2,4,-2,0,1,299.980011,1.5664627e-05
17292,Alemania,Metal Components,Alemania,Western Europe,Standard Class,3,4,-1,0,1,399.980011,1.558687e-05
18610,Francia,Metal Components,Francia,Western Europe,Standard Class,6,4,2,1,1,399.980011,0.95714694
18389,Francia,Metal Components,Francia,Western Europe,Standard Class,5,4,1,1,1,399.980011,0.95838743
67302,Francia,Mechanical Assemblies,Francia,Western Europe,Standard Class,3,4,-1,0,1,149.9900055,1.520439e-05
13056,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,2,4,-2,0,1,299.980011,1.5768675e-05
14539,Reino Unido,Battery Materials,Reino Unido,Northern Europe,Standard Class,5,4,1,1,1,299.980011,0.9570816
10453,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,4,4,0,0,1,399.980011,1.4656481e-05
20020,Reino Unido,Metal Components,Reino Unido,Northern Europe,Standard Class,6,4,2,1,1,399.980011,0.9435168
